,exp_duration,input_graph,qty_edges,qty_merges,qty_nodes,qty_threads
92,0.007071256637573242,estrella400,399.0,0.0,400.0,1
93,0.07454037666320801,estrella400,399.0,219.0,400.0,5
94,0.09112071990966797,estrella400,399.0,233.0,400.0,15
95,0.15508675575256348,estrella400,399.0,264.0,400.0,30
96,0.012195825576782227,estrella500,499.0,0.0,500.0,1
97,0.12793183326721191,estrella500,499.0,259.0,500.0,5
98,0.19032049179077148,estrella500,499.0,359.0,500.0,15
99,0.1176900863647461,estrella500,499.0,254.0,500.0,30
100,0.011336565017700195,estrella600,599.0,0.0,600.0,1
101,0.14693808555603027,estrella600,599.0,314.0,600.0,5
102,0.1633288860321045,estrella600,599.0,350.0,600.0,15
103,0.15412139892578125,estrella600,599.0,317.0,600.0,30
104,0.01821732521057129,estrella700,699.0,0.0,700.0,1
105,0.1811809539794922,estrella700,699.0,363.0,700.0,5
106,0.27899718284606934,estrella700,699.0,420.0,700.0,15
107,0.35477614402770996,estrella700,699.0,430.0,700.0,30
108,0.019842863082885742,estrella800,799.0,0.0,800.0,1
109,0.23373651504516602,estrella800,799.0,411.0,800.0,5
110,0.40906572341918945,estrella800,799.0,526.0,800.0,15
111,0.279285192489624,estrella800,799.0,423.0,800.0,30
112,0.016502857208251953,estrella900,899.0,0.0,900.0,1
113,0.30084896087646484,estrella900,899.0,471.0,900.0,5
114,0.6300017833709717,estrella900,899.0,586.0,900.0,15
115,0.5988295078277588,estrella900,899.0,552.0,900.0,30
116,0.024737119674682617,estrella1000,999.0,0.0,1000.0,1
117,0.3774559497833252,estrella1000,999.0,527.0,1000.0,5
118,0.4267404079437256,estrella1000,999.0,586.0,1000.0,15
119,0.5938718318939209,estrella1000,999.0,537.0,1000.0,30
120,0.00573277473449707,estrella100,99.0,0.0,100.0,1
121,0.014707565307617188,estrella100,99.0,61.0,100.0,5
122,0.018172025680541992,estrella100,99.0,80.0,100.0,15
123,0.024677276611328125,estrella100,99.0,83.0,100.0,30
124,0.006975650787353516,estrella200,199.0,0.0,200.0,1
125,0.026631593704223633,estrella200,199.0,109.0,200.0,5
126,0.05408978462219238,estrella200,199.0,171.0,200.0,15
127,0.05173826217651367,estrella200,199.0,148.0,200.0,30
128,0.006237983703613281,estrella300,299.0,0.0,300.0,1
129,0.049843549728393555,estrella300,299.0,167.0,300.0,5
130,0.058199167251586914,estrella300,299.0,189.0,300.0,15
131,0.07587599754333496,estrella300,299.0,209.0,300.0,30
132,0.007900476455688477,estrella400,399.0,0.0,400.0,1
133,0.07399153709411621,estrella400,399.0,220.0,400.0,5
134,0.10308122634887695,estrella400,399.0,291.0,400.0,15
135,0.18882107734680176,estrella400,399.0,352.0,400.0,30
136,0.010783672332763672,estrella500,499.0,0.0,500.0,1
137,0.10367560386657715,estrella500,499.0,262.0,500.0,5
138,0.12820672988891602,estrella500,499.0,325.0,500.0,15
139,0.2099900245666504,estrella500,499.0,340.0,500.0,30
140,0.012418270111083984,estrella600,599.0,0.0,600.0,1
141,0.2144782543182373,estrella600,599.0,314.0,600.0,5
142,0.2958869934082031,estrella600,599.0,422.0,600.0,15
143,0.17641925811767578,estrella600,599.0,315.0,600.0,30
144,0.013533830642700195,estrella700,699.0,0.0,700.0,1
145,0.3051488399505615,estrella700,699.0,361.0,700.0,5
146,0.22101521492004395,estrella700,699.0,406.0,700.0,15
147,0.2559514045715332,estrella700,699.0,428.0,700.0,30
148,0.01670217514038086,estrella800,799.0,0.0,800.0,1
149,0.23201346397399902,estrella800,799.0,417.0,800.0,5
150,0.2981452941894531,estrella800,799.0,511.0,800.0,15
151,0.48760390281677246,estrella800,799.0,571.0,800.0,30
152,0.016742944717407227,estrella900,899.0,0.0,900.0,1
153,0.3099532127380371,estrella900,899.0,463.0,900.0,5
154,0.6299371719360352,estrella900,899.0,577.0,900.0,15
155,0.3737192153930664,estrella900,899.0,463.0,900.0,30
156,0.011962890625,estrella1000,999.0,0.0,1000.0,1
157,0.35669803619384766,estrella1000,999.0,521.0,1000.0,5
158,0.46002864837646484,estrella1000,999.0,590.0,1000.0,15
159,0.565908670425415,estrella1000,999.0,556.0,1000.0,30
160,0.006461620330810547,estrella100,99.0,0.0,100.0,1
161,0.016104459762573242,estrella100,99.0,57.0,100.0,5
162,0.020941972732543945,estrella100,99.0,78.0,100.0,15
163,0.025264263153076172,estrella100,99.0,77.0,100.0,30
164,0.009020090103149414,estrella200,199.0,0.0,200.0,1
165,0.02775430679321289,estrella200,199.0,105.0,200.0,5
166,0.03782963752746582,estrella200,199.0,156.0,200.0,15
167,0.047951459884643555,estrella200,199.0,163.0,200.0,30
168,0.0055310726165771484,estrella300,299.0,0.0,300.0,1
169,0.044910430908203125,estrella300,299.0,164.0,300.0,5
170,0.10889744758605957,estrella300,299.0,253.0,300.0,15
171,0.08606600761413574,estrella300,299.0,203.0,300.0,30
172,0.010506391525268555,estrella400,399.0,0.0,400.0,1
173,0.07282352447509766,estrella400,399.0,218.0,400.0,5
174,0.0935511589050293,estrella400,399.0,281.0,400.0,15
175,0.08353042602539062,estrella400,399.0,231.0,400.0,30
176,0.010799169540405273,estrella500,499.0,0.0,500.0,1
177,0.11354780197143555,estrella500,499.0,280.0,500.0,5
178,0.13145136833190918,estrella500,499.0,325.0,500.0,15
179,0.26807188987731934,estrella500,499.0,407.0,500.0,30
180,0.01404118537902832,estrella600,599.0,0.0,600.0,1
181,0.1525712013244629,estrella600,599.0,318.0,600.0,5
182,0.19713354110717773,estrella600,599.0,383.0,600.0,15
183,0.24798107147216797,estrella600,599.0,353.0,600.0,30
184,0.019174814224243164,estrella700,699.0,0.0,700.0,1
185,0.2970404624938965,estrella700,699.0,361.0,700.0,5
186,0.2314927577972412,estrella700,699.0,417.0,700.0,15
187,0.2971837520599365,estrella700,699.0,387.0,700.0,30
188,0.01256871223449707,estrella800,799.0,0.0,800.0,1
189,0.3608582019805908,estrella800,799.0,409.0,800.0,5
190,0.31861019134521484,estrella800,799.0,490.0,800.0,15
